,Gender,Customer Type,Age,Price,NewUsed,Category,Product description accuracy,Manufacturer sustainability,Packaging quality,Additional options,Helpfulness of reviews and ratings,Integrity of packaging,Ease check-out procedure,Relevance of related products,Costumer insurance,Shipping delay in days,Arrival delay in days,Satisfaction
279,Male,Premium,42.0,50.53,Used,Sport,5,5,1,5,5,5,3,5,4,0,0,1
280,Male,Not Premium,42.0,115.24,New,Home/Kitchen,3,3,5,2,1,3,3,4,5,0,0,0
281,Male,Premium,36.0,71.44,New,Entertainment,4,4,3,2,1,5,2,3,3,0,0,1
282,Female,Premium,58.0,227.96,New,Sport,4,3,3,5,5,4,5,5,5,0,0,1
283,Female,Not Premium,39.0,29.6,New,Entertainment,3,3,5,2,5,3,2,2,5,0,0,0
284,Female,Premium,37.0,47.4,New,Technology,1,1,4,4,1,2,5,4,4,0,0,1
285,Male,Premium,38.0,37.53,New,Entertainment,3,4,1,2,5,5,3,5,1,0,0,0
286,Female,Premium,46.0,52.02,New,Entertainment,4,3,1,4,1,4,3,4,1,0,0,1
287,Male,Premium,43.923419078242226,121.2,New,Technology,2,2,5,2,3,5,1,4,5,0,0,1
288,Female,Premium,29.0,148.31,New,Other,5,4,2,5,2,5,5,5,2,0,0,0
289,Female,Premium,66.0,59.6,New,Technology,3,2,5,3,2,2,4,1,5,0,0,0
290,Female,Premium,54.0,18.93,New,Sport,5,3,4,5,2,5,2,4,4,0,0,0
291,Female,Premium,51.0,307.19,New,Entertainment,5,5,5,5,5,5,4,5,2,0,0,1
292,Male,Premium,56.0,58.94,New,Home/Kitchen,4,1,5,3,3,3,5,3,4,0,0,0
293,Female,Premium,58.0,91.56,New,Entertainment,5,2,1,5,3,5,3,4,1,0,0,0
294,Female,Premium,43.9097214811653,22.89,Used,Technology,3,5,3,2,3,3,2,5,3,0,0,0
295,Female,Premium,58.0,151.96,New,Other,2,2,2,4,4,4,2,4,5,0,0,1
296,Female,Premium,43.0,365.56,New,Entertainment,2,2,4,4,3,4,4,5,4,0,0,1
297,Female,Premium,58.0,58.9,New,Home/Kitchen,1,1,4,3,4,3,5,3,4,0,0,1
298,Female,Not Premium,30.0,149.48,New,Other,4,1,3,2,5,3,3,4,3,0,0,0
299,Female,Premium,43.9097214811653,51.56,New,Technology,5,1,4,1,5,1,2,2,4,0,0,0
300,Female,Premium,21.0,384.39,New,Entertainment,2,2,4,1,4,3,4,5,4,0,0,1
301,Male,Premium,19.0,2.06,New,Technology,3,3,1,5,2,2,5,5,1,0,0,0
302,Female,Premium,29.0,242.41,New,Technology,5,5,2,3,3,5,5,4,2,0,0,1
303,Male,Not Premium,31.699850778085697,127.58,Used,Sport,0,3,3,3,2,5,5,5,3,1,1,1
304,Female,Premium,39.0,95.68,New,Technology,3,3,5,5,5,5,3,5,4,0,0,1
305,Female,Premium,32.0,115.29,New,Home/Kitchen,2,2,5,5,2,3,5,5,5,0,0,1
306,Male,Premium,23.0,95.34,New,Technology,5,2,4,4,2,2,3,3,4,0,0,1
307,Male,Premium,51.0,62.73,New,Technology,3,3,1,3,3,3,2,3,1,0,0,0
308,Male,Premium,49.0,72.38,New,Home/Kitchen,4,4,1,2,2,2,4,2,2,0,0,0
309,Male,Not Premium,41.0,125.77,New,Entertainment,4,3,2,4,2,3,5,4,2,1,1,1
310,Female,Premium,44.0,197.2,New,Technology,2,2,2,1,4,4,1,4,2,0,0,0
311,Male,Premium,34.0,75.1,New,Entertainment,4,3,3,5,5,5,5,1,3,0,0,0
312,Female,Premium,43.9097214811653,86.36,New,Home/Kitchen,2,3,3,2,1,4,4,4,3,0,0,0
313,Female,Premium,33.0,309.94,Used,Home/Kitchen,5,5,4,5,5,4,4,5,4,0,0,1
314,Male,Premium,33.0,4.38,New,Technology,2,2,3,5,5,5,4,5,3,0,0,1
315,Female,Premium,38.0,276.53,New,Home/Kitchen,1,1,4,4,3,4,4,3,4,0,0,0
316,Male,Premium,66.0,50.47,New,Home/Kitchen,5,3,4,1,4,2,3,1,3,0,0,0
317,Male,Premium,52.0,32.85,New,Technology,5,5,4,4,4,4,3,4,2,0,0,0
318,Female,Premium,43.9097214811653,56.65,New,Technology,4,4,3,1,2,4,4,4,3,0,1,0
319,Female,Not Premium,27.0,268.32,New,Entertainment,2,4,2,4,1,2,2,4,2,0,0,0
320,Female,Premium,47.0,44.68,New,Technology,4,4,5,5,5,5,5,5,5,0,0,1
321,Male,Premium,34.0,74.61,New,Other,1,1,1,4,4,4,2,4,1,0,0,1
322,Female,Premium,58.0,188.29,New,Entertainment,5,5,3,5,5,4,5,5,4,0,0,1
323,Male,Premium,21.0,49.0,New,Entertainment,3,2,4,3,3,2,2,3,4,0,0,0
324,Male,Premium,43.923419078242226,13.94,New,Technology,4,5,5,5,3,4,5,5,5,0,0,0
325,Male,Not Premium,29.0,19.0,New,Sport,4,3,1,4,5,4,3,4,1,0,0,1
326,Female,Not Premium,25.0,60.98,New,Home/Kitchen,0,1,1,5,5,5,3,4,1,0,0,0
327,Male,Premium,53.0,115.49,New,Entertainment,3,3,5,4,4,4,5,4,1,0,0,1
328,Female,Premium,63.0,58.73,New,Entertainment,2,4,1,1,5,4,2,4,1,1,1,0
329,Female,Premium,47.0,94.22,New,Home/Kitchen,4,1,1,5,4,5,3,4,1,0,0,0
330,Female,Not Premium,38.0,49.42,New,Sport,4,3,1,2,2,3,1,1,1,0,0,0
331,Female,Not Premium,27.0,60.39,New,Entertainment,3,5,2,1,2,3,3,1,2,0,0,0
332,Male,Premium,49.0,90.37,New,Home/Kitchen,5,5,2,5,5,5,3,5,4,0,0,1
333,Female,Premium,47.0,54.41,New,Technology,4,4,3,1,2,1,4,1,1,0,0,0
334,Female,Premium,18.0,40.84,New,Entertainment,1,3,3,2,2,2,2,3,3,0,0,0
335,Female,Premium,47.0,19.7,New,Entertainment,3,3,5,5,5,5,5,5,5,0,0,1
336,Female,Premium,49.0,29.81,New,Technology,5,1,1,4,3,5,3,4,1,0,0,0
337,Male,Premium,59.0,108.23,New,Technology,4,3,2,1,2,1,4,1,3,0,0,0
338,Male,Not Premium,45.0,45.37,New,Other,3,3,5,4,5,2,1,3,5,0,0,0
339,Female,Premium,26.0,137.01,New,Entertainment,1,1,5,3,3,5,5,5,5,1,1,1
340,Male,Not Premium,64.0,113.04,New,Entertainment,3,4,5,2,5,4,2,4,5,0,0,0
341,Male,Premium,44.0,367.83,New,Entertainment,1,1,5,2,2,1,4,2,2,0,1,0
342,Female,Not Premium,23.0,52.78,New,Technology,3,2,5,4,5,5,4,5,5,0,0,0
343,Female,Premium,46.0,57.76,New,Technology,1,5,4,4,4,1,5,1,4,0,0,1
344,Female,Premium,67.0,12.9,New,Technology,1,1,5,4,4,3,1,4,4,0,0,0
345,Female,Premium,55.0,98.32,New,Technology,4,3,4,3,5,4,1,4,4,0,0,0
346,Male,Premium,43.923419078242226,75.38,New,Technology,5,4,3,3,2,4,3,5,3,0,0,0
347,Female,Premium,51.0,2.01,New,Technology,5,4,1,5,3,5,5,5,1,0,0,0
348,Male,Premium,47.0,17.34,New,Technology,1,1,4,4,4,4,3,4,4,0,0,1
349,Male,Premium,44.0,56.31,New,Sport,2,3,4,3,3,5,4,3,4,0,0,0
350,Male,Premium,43.0,56.8,New,Sport,5,3,5,2,4,2,4,2,5,0,0,0
351,Male,Not Premium,22.0,52.89,New,Technology,0,3,5,2,3,4,4,2,5,0,0,0
352,Female,Premium,46.0,264.74,New,Technology,1,1,3,3,3,3,5,3,5,0,0,1
353,Male,Premium,66.0,64.89,New,Technology,4,3,2,4,1,4,4,4,2,0,0,0
354,Female,Premium,62.0,70.59,New,Technology,4,1,4,2,3,1,4,2,4,0,0,0
355,Female,Premium,60.0,261.7,New,Entertainment,1,1,1,2,1,2,1,2,1,0,0,0
356,Female,Premium,52.0,180.71,New,Technology,4,4,5,5,5,5,4,5,4,0,0,1
357,Female,Premium,43.9097214811653,78.27,New,Entertainment,4,3,1,4,2,5,3,5,1,0,0,0
358,Female,Not Premium,20.0,101.64,New,Home/Kitchen,3,4,2,4,2,4,3,3,2,0,0,0
359,Female,Premium,50.0,353.85,New,Home/Kitchen,3,3,2,5,5,5,3,5,3,0,0,1
360,Male,Not Premium,31.699850778085697,63.02,New,Entertainment,4,4,5,3,5,5,3,4,5,0,0,0
361,Female,Not Premium,27.0,58.62,New,Home/Kitchen,5,1,1,3,4,4,4,5,1,0,0,1
362,Female,Premium,49.0,107.1,New,Entertainment,1,1,3,5,5,5,4,5,4,0,0,1
363,Male,Premium,65.0,19.58,New,Technology,1,1,4,5,5,5,1,5,3,1,1,1
364,Male,Premium,43.923419078242226,38.48,New,Other,4,4,2,5,5,5,4,4,2,0,0,1
365,Female,Premium,26.0,125.05,New,Technology,1,1,4,4,5,5,4,4,4,0,0,1
366,Male,Premium,57.0,44.07,New,Sport,2,2,2,4,4,4,4,4,3,0,0,1
367,Male,Premium,50.0,80.35,New,Home/Kitchen,4,1,4,5,3,5,5,5,2,0,0,0
368,Male,Premium,22.0,81.48,New,Technology,2,3,4,3,2,3,1,4,4,0,0,0
369,Female,Premium,43.9097214811653,76.37,New,Sport,4,4,4,1,1,3,1,4,4,0,0,0
370,Female,Not Premium,33.0,140.58,New,Technology,2,3,4,1,2,2,2,4,4,0,0,0
371,Male,Premium,51.0,95.56,New,Home/Kitchen,5,5,4,4,4,4,3,4,5,0,0,1
372,Female,Premium,43.0,232.77,New,Technology,4,1,3,2,5,5,3,5,3,0,0,0
373,Female,Not Premium,27.0,37.64,New,Technology,3,4,2,4,4,4,2,4,2,0,0,0
374,Male,Premium,65.0,23.22,New,Sport,1,1,5,3,3,3,3,3,2,0,0,0
375,Female,Premium,66.0,14.97,New,Other,3,5,5,2,4,4,2,4,5,0,0,1
376,Male,Premium,20.0,334.74,Used,Sport,3,3,3,4,3,3,3,1,3,2,2,0
377,Male,Not Premium,31.699850778085697,19.63,New,Entertainment,5,1,3,5,4,5,4,4,3,0,0,1
378,Female,Premium,57.0,251.82,New,Technology,4,4,3,1,2,1,4,1,2,0,0,0
379,Female,Premium,23.0,87.46,Used,Technology,4,4,3,3,4,2,4,3,3,0,0,0
380,Female,Premium,49.0,275.81,New,Home/Kitchen,4,4,5,5,5,5,5,5,4,0,0,1
381,Male,Premium,54.0,19.1,New,Technology,4,5,2,5,2,3,4,5,5,0,0,0
382,Male,Premium,66.0,227.64,Used,Home/Kitchen,2,2,3,3,2,3,2,3,3,0,0,0
383,Male,Premium,21.0,57.97,New,Technology,4,1,4,5,3,3,1,5,4,0,0,0
384,Female,Premium,46.0,276.15,New,Entertainment,5,1,4,3,3,3,3,3,5,0,0,1
385,Male,Premium,54.0,75.31,New,Sport,4,2,5,3,1,3,4,3,5,0,0,0
386,Male,Premium,32.0,94.19,New,Technology,5,1,2,3,4,5,5,4,2,0,0,0
387,Male,Premium,27.0,183.2,New,Entertainment,3,3,4,1,2,4,1,3,4,0,0,0
388,Male,Premium,55.0,343.76,Used,Technology,5,5,3,4,5,4,4,4,5,0,0,1
389,Male,Premium,24.0,176.69,New,Home/Kitchen,4,4,2,1,5,2,1,3,2,0,0,0
390,Male,Premium,24.0,170.69,New,Home/Kitchen,5,3,2,3,4,3,5,5,2,0,0,0
391,Female,Not Premium,31.667574931880107,66.89,New,Technology,2,4,2,2,4,4,2,4,2,0,0,0
392,Female,Premium,37.0,28.0,New,Entertainment,4,5,4,4,2,4,5,5,4,0,0,0
393,Female,Premium,49.0,123.94,New,Entertainment,4,4,3,4,4,4,5,4,3,0,0,1
394,Male,Premium,39.0,146.75,New,Home/Kitchen,4,4,4,1,3,1,4,4,4,1,1,1
395,Female,Not Premium,38.0,71.04,Used,Technology,4,3,2,4,2,4,2,3,2,1,1,0
396,Female,Premium,42.0,56.2,New,Sport,3,3,4,3,1,5,5,5,4,0,0,1
397,Male,Not Premium,21.0,61.06,New,Other,4,4,2,3,2,3,3,4,2,0,0,0
398,Female,Premium,55.0,214.92,New,Home/Kitchen,1,1,5,1,1,1,4,1,3,0,0,0
399,Female,Premium,75.0,72.85,Used,Home/Kitchen,2,4,5,3,4,3,5,5,5,0,0,1
400,Male,Not Premium,22.0,92.92,New,Home/Kitchen,2,4,1,3,3,4,3,5,1,0,0,1
401,Female,Not Premium,23.0,48.23,New,Other,0,4,2,5,2,4,5,3,2,0,0,0
402,Male,Premium,41.0,390.56,New,Entertainment,2,2,4,2,2,2,2,2,3,0,0,0
403,Male,Premium,41.0,218.91,New,Technology,5,1,4,5,5,5,3,5,4,0,0,1
404,Male,Premium,60.0,10.58,New,Entertainment,4,4,2,2,2,1,3,2,2,0,0,0
405,Female,Premium,31.0,118.41,New,Home/Kitchen,5,1,5,5,2,5,3,4,5,0,1,0
406,Female,Premium,42.0,60.15,New,Entertainment,4,1,1,3,5,4,5,5,1,0,0,0
407,Male,Premium,42.0,241.9,New,Entertainment,4,4,1,5,5,5,1,5,5,0,0,1
408,Female,Premium,42.0,197.15,New,Entertainment,5,5,5,4,4,4,5,4,4,0,0,1
409,Male,Premium,43.923419078242226,180.79,New,Entertainment,5,2,3,3,4,4,3,4,3,0,0,0
410,Male,Premium,28.0,22.5,New,Technology,4,2,2,5,3,5,5,5,2,0,0,0
411,Female,Premium,58.0,383.02,New,Technology,5,5,4,5,4,5,2,5,4,0,0,1
412,Female,Premium,43.9097214811653,198.19,New,Technology,2,3,4,1,3,4,4,3,4,0,0,0
413,Female,Not Premium,19.0,30.0,New,Entertainment,4,3,1,2,2,3,4,4,1,0,0,0
414,Female,Premium,40.0,398.06,New,Technology,5,1,5,4,4,4,3,4,4,0,0,1
415,Female,Premium,52.0,157.45,New,Home/Kitchen,2,2,1,4,4,4,2,4,1,0,0,0
416,Male,Premium,59.0,127.18,New,Technology,2,2,5,4,4,4,2,4,1,0,0,1
417,Female,Premium,43.0,288.46,New,Technology,3,3,5,4,3,4,5,5,5,0,0,1
418,Male,Not Premium,46.0,146.7,New,Home/Kitchen,4,4,3,3,1,4,5,2,3,0,0,0
419,Female,Premium,35.0,386.25,New,Technology,2,2,2,4,4,4,5,4,3,0,0,1
420,Male,Premium,28.0,48.47,New,Technology,5,5,4,2,4,5,5,1,4,0,0,1
421,Female,Premium,52.0,272.47,Used,Technology,1,2,3,3,3,3,2,4,2,2,1,0
422,Male,Not Premium,37.0,98.97,New,Home/Kitchen,2,3,5,4,5,3,2,3,5,0,0,0
423,Male,Premium,48.0,52.97,New,Home/Kitchen,2,3,2,4,4,4,2,4,1,0,0,0
424,Female,Not Premium,42.0,26.7,New,Technology,5,4,2,1,1,3,5,5,2,1,1,1
425,Male,Premium,41.0,176.06,New,Sport,3,3,4,4,5,4,4,4,3,0,0,1
426,Female,Premium,26.0,393.17,New,Sport,5,1,2,3,4,5,2,3,2,1,1,0
427,Male,Premium,27.0,69.55,New,Technology,5,2,4,3,5,5,4,4,4,0,0,0
428,Female,Premium,37.0,207.28,New,Home/Kitchen,4,4,2,4,4,4,1,4,5,0,0,1
429,Male,Premium,64.0,319.69,New,Technology,1,1,2,4,4,4,5,4,3,0,0,1
430,Male,Not Premium,31.699850778085697,126.58,New,Technology,2,2,2,3,2,4,5,5,2,0,0,0
431,Female,Not Premium,37.0,40.24,New,Other,2,4,1,4,3,5,3,5,1,0,0,0
432,Female,Premium,48.0,32.96,New,Home/Kitchen,3,3,4,4,4,4,4,4,5,0,0,1
433,Female,Premium,22.0,210.32,New,Entertainment,1,1,3,2,2,2,4,4,3,0,0,0
434,Male,Premium,56.0,27.55,Used,Entertainment,5,5,2,4,4,4,5,4,3,0,0,1
435,Male,Premium,43.923419078242226,212.79,New,Technology,4,4,1,2,2,3,1,4,1,0,0,0
436,Female,Premium,50.0,369.26,New,Entertainment,1,1,3,3,3,3,5,3,5,0,0,1
437,Male,Premium,52.0,198.24,New,Technology,3,3,4,5,5,5,4,5,3,0,0,1
438,Female,Not Premium,30.0,122.22,New,Home/Kitchen,3,4,1,3,3,4,3,4,1,0,0,0
439,Male,Premium,30.0,1.09,New,Entertainment,4,4,3,4,4,4,2,3,3,0,0,0
440,Female,Premium,61.0,28.37,New,Entertainment,4,4,2,2,5,3,1,3,2,0,0,0
441,Male,Premium,21.0,76.64,New,Sport,4,3,4,5,5,4,4,4,4,0,0,0
442,Male,Premium,59.0,397.79,New,Technology,4,2,5,3,3,3,3,3,1,0,0,0
443,Male,Premium,52.0,391.92,New,Other,4,4,5,5,5,5,4,5,4,0,0,1
444,Male,Premium,39.0,68.19,New,Entertainment,1,4,1,1,5,3,3,3,1,0,0,0
445,Female,Premium,68.0,40.31,New,Technology,1,4,3,2,2,3,2,3,3,0,0,0
446,Female,Premium,43.9097214811653,90.76,New,Technology,1,2,1,2,2,2,3,2,1,1,1,0
447,Male,Premium,66.0,135.41,New,Home/Kitchen,3,3,4,3,4,3,5,3,2,0,0,0
448,Female,Premium,51.0,381.55,New,Technology,2,2,3,4,4,4,4,4,5,0,0,1
449,Female,Premium,50.0,51.59,New,Technology,4,4,2,4,2,2,3,5,2,1,1,1
450,Female,Premium,20.0,127.1,New,Entertainment,2,4,1,4,1,3,1,4,1,0,0,0
451,Female,Premium,44.0,27.72,New,Technology,5,5,1,2,4,2,4,1,1,0,0,0
452,Male,Premium,62.0,29.21,New,Sport,1,4,3,3,4,3,4,3,3,0,0,0
453,Male,Premium,43.923419078242226,157.61,New,Home/Kitchen,5,1,5,3,2,4,4,5,5,0,0,0
454,Male,Premium,39.0,11.13,New,Technology,5,1,2,3,3,5,4,4,2,0,0,1
455,Female,Premium,47.0,40.77,New,Home/Kitchen,4,2,5,3,2,4,5,5,5,0,0,0
456,Male,Not Premium,38.0,125.03,New,Sport,2,3,2,1,3,3,1,3,2,0,0,0
457,Male,Premium,41.0,266.82,New,Sport,2,4,3,5,5,5,5,5,4,0,0,1
458,Male,Premium,47.0,112.71,New,Entertainment,5,5,5,4,4,4,3,4,5,0,0,1
459,Male,Not Premium,39.0,15.2,New,Entertainment,1,1,2,4,4,5,5,4,2,0,0,0
460,Male,Premium,31.0,21.04,New,Entertainment,5,4,4,1,2,1,2,3,4,0,0,0
461,Female,Premium,41.0,114.73,New,Entertainment,5,4,5,2,3,4,1,2,5,0,0,0
462,Male,Premium,47.0,257.01,New,Technology,2,2,5,4,4,4,4,4,5,0,0,1
463,Female,Not Premium,24.0,65.44,New,Home/Kitchen,4,3,3,4,1,4,2,4,3,0,0,0
464,Male,Premium,63.0,49.74,New,Home/Kitchen,4,2,2,5,5,5,4,4,4,1,1,0
465,Female,Premium,49.0,149.88,New,Technology,4,4,4,4,4,4,4,4,5,0,0,1
466,Female,Premium,51.0,2.19,New,Home/Kitchen,4,4,2,1,5,4,2,5,2,1,1,1
467,Female,Premium,53.0,158.51,New,Home/Kitchen,4,4,5,2,2,2,4,2,4,0,0,1
468,Male,Premium,43.923419078242226,2.63,Used,Technology,3,3,4,1,5,4,1,2,4,0,0,0
469,Female,Premium,43.9097214811653,217.65,New,Technology,3,2,1,5,2,5,5,1,5,0,0,0
470,Female,Premium,53.0,269.81,New,Home/Kitchen,5,5,4,4,4,4,1,4,2,0,0,0
471,Female,Premium,20.0,50.58,New,Technology,5,2,2,5,3,4,5,4,2,0,0,0
472,Female,Premium,54.0,27.72,New,Home/Kitchen,4,4,4,3,5,4,5,5,4,0,0,1
473,Male,Not Premium,30.0,77.55,New,Home/Kitchen,1,4,3,3,4,4,1,3,3,0,0,0
474,Male,Premium,57.0,14.77,New,Home/Kitchen,1,1,2,4,3,4,1,4,1,0,0,0
475,Female,Premium,69.0,9.66,New,Entertainment,1,3,3,4,3,2,2,3,3,0,0,0
476,Male,Not Premium,38.0,128.22,New,Entertainment,4,3,3,1,2,3,1,3,3,0,0,0
477,Female,Premium,40.0,84.68,New,Entertainment,5,5,2,4,4,4,2,2,2,3,3,0
478,Female,Premium,42.0,369.53,New,Entertainment,4,4,4,4,4,4,5,4,4,0,0,1
479,Female,Premium,52.0,137.77,Used,Technology,4,4,5,3,3,5,4,3,5,0,0,1
480,Female,Premium,53.0,40.61,New,Entertainment,4,4,1,2,3,3,2,3,1,0,0,0
481,Male,Premium,71.0,12.5,New,Entertainment,4,4,4,3,3,3,2,3,1,0,0,0
482,Female,Not Premium,19.0,199.65,New,Technology,3,3,2,2,1,4,4,3,2,0,0,0
483,Female,Premium,44.0,59.82,New,Home/Kitchen,2,2,4,5,1,3,5,3,4,0,0,1
484,Male,Premium,40.0,131.36,New,Home/Kitchen,1,2,3,2,5,2,1,2,3,0,0,0
485,Female,Premium,34.0,202.83,New,Entertainment,1,1,2,5,5,5,4,5,4,0,0,1
486,Female,Premium,38.0,53.14,New,Entertainment,1,1,5,3,4,4,1,2,5,0,1,1
487,Male,Premium,21.0,4.63,New,Technology,5,2,2,3,1,2,1,3,2,0,0,0
488,Male,Premium,39.0,32.08,New,Home/Kitchen,1,1,5,4,4,4,5,4,5,2,2,1
489,Male,Premium,31.0,35.72,New,Entertainment,0,2,3,1,2,3,1,2,3,0,0,1
490,Female,Premium,57.0,328.16,New,Technology,4,4,3,5,5,5,3,5,4,0,0,1
491,Female,Premium,51.0,173.91,New,Entertainment,4,4,2,4,4,4,4,4,5,0,0,1
492,Male,Premium,50.0,92.09,New,Home/Kitchen,5,5,4,4,4,4,3,4,5,0,0,1
493,Female,Premium,25.0,349.87,New,Technology,5,5,5,3,5,5,1,1,5,0,0,1
494,Female,Premium,63.0,91.94,New,Home/Kitchen,4,5,5,3,4,5,3,5,5,0,0,0
495,Male,Premium,46.0,128.33,New,Home/Kitchen,5,5,4,4,4,4,5,4,4,0,0,1
496,Female,Premium,52.0,84.8,New,Home/Kitchen,3,3,2,5,5,5,4,5,5,0,0,1
497,Female,Premium,63.0,56.56,New,Technology,3,3,2,2,4,3,1,4,2,0,0,0
498,Male,Not Premium,25.0,188.48,New,Technology,0,2,2,5,2,3,5,5,2,0,0,1
499,Male,Premium,58.0,135.26,New,Home/Kitchen,1,1,2,4,4,4,4,4,4,0,0,1
500,Male,Premium,22.0,144.73,New,Home/Kitchen,4,3,4,2,4,4,1,3,4,0,0,0
501,Male,Premium,28.0,342.06,New,Technology,3,3,1,1,5,4,3,3,1,0,0,0
502,Female,Premium,28.0,101.78,New,Technology,4,3,3,4,3,5,3,5,3,1,1,0
503,Male,Premium,48.0,265.27,New,Technology,2,5,1,4,4,4,5,4,3,0,0,1
504,Male,Not Premium,21.0,33.2,New,Technology,0,5,1,5,5,5,3,4,1,0,0,1
505,Male,Premium,59.0,181.69,New,Entertainment,1,1,5,4,4,4,5,4,3,0,0,1
506,Male,Not Premium,21.0,29.6,New,Technology,0,3,3,5,1,2,3,2,3,1,1,0
507,Male,Premium,34.0,33.73,New,Entertainment,4,4,3,4,4,5,4,4,5,0,0,1
508,Female,Premium,53.0,228.98,New,Sport,1,1,4,3,3,3,2,3,3,0,0,0
509,Female,Premium,43.0,34.56,New,Technology,2,2,5,1,1,2,5,2,5,0,0,1
510,Male,Premium,53.0,82.42,New,Entertainment,1,1,5,4,4,4,1,4,1,0,0,1
511,Female,Premium,43.9097214811653,186.48,New,Technology,4,4,3,3,1,3,3,3,3,0,0,0
512,Female,Not Premium,38.0,88.13,New,Sport,2,2,3,5,4,4,3,4,3,0,0,0
513,Female,Premium,36.0,99.37,New,Technology,3,3,4,2,2,2,1,2,2,0,0,0
514,Female,Not Premium,27.0,6.7,New,Home/Kitchen,3,1,1,3,2,4,4,4,1,0,0,0
515,Female,Premium,64.0,114.75,New,Home/Kitchen,4,4,1,2,2,2,2,2,3,0,0,0
516,Male,Premium,43.923419078242226,95.61,New,Technology,4,1,5,4,2,4,5,5,5,0,0,0
517,Male,Premium,46.0,155.41,New,Technology,4,4,2,3,2,3,4,3,3,0,0,1
518,Male,Premium,44.0,35.35,New,Technology,1,4,5,4,5,4,4,4,5,1,1,1
519,Male,Premium,43.923419078242226,353.2,New,Technology,1,1,1,4,4,4,1,2,1,1,1,0
520,Male,Not Premium,29.0,48.86,New,Entertainment,1,3,2,2,3,3,4,3,2,0,0,0
521,Male,Premium,26.0,319.99,New,Entertainment,4,4,2,4,4,4,4,4,2,0,0,1
522,Female,Premium,59.0,188.6,New,Technology,4,4,4,5,4,5,3,5,3,1,1,1
523,Male,Premium,22.0,137.85,New,Technology,4,2,1,5,2,4,3,5,1,0,0,0
524,Female,Premium,45.0,31.96,New,Sport,5,5,3,3,3,3,1,3,2,0,0,1
525,Male,Premium,51.0,58.43,Used,Technology,2,2,2,2,2,2,3,2,2,0,0,0
526,Male,Premium,49.0,76.67,New,Other,4,2,3,2,4,2,5,2,5,0,0,0
527,Female,Premium,48.0,271.06,New,Entertainment,4,4,3,4,4,4,5,4,4,0,0,1
528,Female,Not Premium,26.0,36.5,New,Technology,4,2,5,5,2,5,4,5,5,0,0,1
529,Male,Premium,38.0,43.27,New,Technology,4,4,1,1,1,4,3,4,1,0,0,0
530,Male,Premium,43.923419078242226,51.03,New,Home/Kitchen,3,2,4,5,1,1,3,1,4,0,0,0
531,Male,Not Premium,31.699850778085697,40.31,New,Home/Kitchen,3,4,2,1,1,3,4,3,2,0,0,0
532,Female,Premium,32.0,45.62,New,Entertainment,1,3,4,3,3,2,2,3,4,0,0,0
533,Male,Not Premium,22.0,61.04,New,Other,0,4,4,5,5,5,5,4,4,0,0,1
534,Female,Premium,55.0,105.95,New,Home/Kitchen,5,5,5,5,4,5,4,4,5,0,0,0
535,Female,Premium,65.0,71.28,New,Technology,3,4,5,1,1,3,2,3,5,0,0,0
536,Female,Not Premium,39.0,66.89,New,Entertainment,1,4,5,4,5,5,5,4,5,0,0,0
537,Male,Premium,48.0,44.85,New,Entertainment,4,4,5,5,5,5,2,5,5,0,0,1
538,Male,Premium,25.0,12.9,New,Technology,4,3,5,2,5,4,1,4,5,1,1,0
539,Male,Premium,62.0,9.97,New,Home/Kitchen,3,3,2,2,3,2,3,2,2,0,0,0
540,Female,Premium,47.0,214.68,New,Technology,1,1,4,4,4,4,4,4,3,0,0,1
541,Female,Premium,23.0,105.05,New,Entertainment,2,3,4,2,2,4,4,3,4,0,0,0
542,Female,Premium,41.0,41.56,Used,Technology,1,1,2,2,2,2,4,2,3,0,0,0
543,Female,Premium,22.0,174.43,New,Technology,1,3,2,1,5,3,1,3,2,0,0,0
544,Female,Not Premium,28.0,51.33,New,Sport,4,3,2,3,2,3,4,4,2,0,0,0
545,Female,Premium,57.0,82.47,New,Sport,4,4,3,3,4,3,5,3,4,0,0,1
546,Male,Premium,51.0,20.9,New,Technology,4,4,4,5,5,5,3,5,4,0,0,1
547,Male,Premium,51.0,75.79,New,Technology,2,2,5,2,2,1,1,2,2,0,0,0
548,Male,Premium,47.0,28.21,New,Home/Kitchen,4,4,2,5,5,5,5,5,5,0,0,1
549,Female,Premium,25.0,67.99,New,Entertainment,4,4,2,1,5,3,4,3,2,0,0,0
550,Male,Premium,54.0,287.29,New,Entertainment,2,2,3,5,5,5,4,5,5,0,0,1
551,Male,Premium,21.0,91.59,New,Technology,2,4,4,4,2,4,1,3,4,0,0,0
552,Male,Premium,47.0,191.69,New,Technology,1,1,4,3,3,3,3,3,4,0,0,1
553,Female,Premium,47.0,277.24,New,Technology,5,5,2,4,4,4,4,4,4,0,0,1
554,Male,Premium,52.0,48.79,New,Technology,1,1,4,2,2,2,4,2,4,0,0,1
555,Female,Not Premium,26.0,73.19,New,Other,0,1,5,4,3,4,4,4,5,0,0,1
556,Female,Premium,33.0,214.13,New,Home/Kitchen,5,5,4,3,5,4,5,4,4,0,0,1
557,Female,Premium,26.0,88.61,New,Home/Kitchen,4,4,4,3,4,4,3,4,4,0,0,1
558,Female,Premium,43.9097214811653,109.25,New,Sport,2,4,1,4,2,4,2,3,1,0,0,0
